date,description,death_date
2024-10-02,"Em Fianarantsoa, cidade de Madagáscar, o Beato João Beyzym , presbítero da Companhia de Jesus, que exerceu nesta ilha uma intensa actividade junto dos leprosos, a quem prestou assistência corporal e espiritual com ardente caridade.",(† 1912)
2024-10-02,"Próximo de Castellón, no litoral da Espanha, os beatos Francisco Carceller Galindo , da Ordem dos Cónegos Regrantes das Escolas Pias, e Isidoro Bover Oliver , da Irmandade de Sacerdotes Operários Diocesanos, presbíteros e mártires, que, durante a perseguição religiosa, consumaram o seu martírio fuzilados junto ao muro do cemitério em ódio ao sacerdócio.",(† 1936)
2024-10-02,"Em Sax, localidade próxima de Alicante, também na Espanha, os beatos Elias e João Baptista Carbonell Mollá , presbíteros e mártires, dois irmãos que foram fuzilados na mesma perseguição contra a Igreja.",(† 1936)
2024-10-02,"Em Silla, povoação próxima de Valência, também na Espanha, a Beata Maria Guadalupe (Maria Francisca Ricart Olmos), religiosa da Ordem dos Servos de Maria e mártir, que, na mesma perseguição, pelo seu testemunho de Cristo recebeu a coroa de glória.",(† 1936)
2024-10-02,"Em Madrid, cidade da Espanha, os beatos mártires Henrique Sáiz Aparício , presbítero, e Pedro Artolozaga Mellique , religioso, ambos da Sociedade Salesiana, que, na cruel perseguição religiosa, alcançaram a palma do martírio por Cristo e pela Igreja.",(† 1936)
2024-10-02,"Em Jaén, também na Espanha, Bartolomeu Blanco Márquez , religioso da Sociedade Salesiana e mártir, assassinado na mesma perseguição em ódio à fé.",(† 1936)
2024-10-02,"Em Stanislawow, cidade da Polónia, a Beata Antonina Kratochwil , virgem da Congregação das Irmãs das Escolas de Nossa Senhora e mártir, que, durante a guerra, por causa da sua fé foi encerrada no cárcere, onde morreu vítima das torturas suportadas por Cristo Esposo.",(† 1942)
2024-10-02,"Em Aiud, cidade do distrito de Alba, na Roménia, o Beato Szilard Bogdanffy , bispo de Oradea Mare e mártir, que, depois de cruéis tormentos e numerosas prisões durante o domínio de um regime hostil à Igreja e à dignidade humana, sofreu o martírio por causa da fé.",(† 1953)
2024-10-03,"Comemoração de São Dionísio Areopagita , que se converteu a Cristo quando o Apóstolo São Paulo falou no Areópago e foi constituído primeiro bispo de Atenas.",
2024-10-03,"Em Roma, no cemitério de Ponciano, junto à Via Portuense, Santa Cândida , mártir.",(† data inc.)
2024-10-03,"Em Alexandria, no Egipto, a comemoração dos santos Fausto , Caio , Pedro , Paulo , Eusébio , Queremão , Lúcio e outros dois , que, no tempo do imperador Décio e do imperador Valeriano, por ordem do prefeito Emiliano, sofreram muito, juntamente com o bispo Dionísio, como confessores da fé; a eles se associa Fausto , que sofreu o martírio no tempo do imperador Diocleciano.",(† s. III/IV)
2024-10-03,"Em Mayuma, na Palestina, a comemoração de Santo Hesíquio , monge, que foi discípulo de Santo Hilarião e seu companheiro de peregrinação.",(† s. IV)
2024-10-03,"Comemoração de São Maximiano , bispo de Bagai, na Numídia, na actual Argélia, que, repetidamente torturado pelos hereges, foi depois precipitado do alto de uma torre e abandonado como morto; mas, recolhido por uns transeuntes, recuperou a saúde e não desistiu de lutar pela fé católica.",(† c. 410)
2024-10-03,"Em Toulon, na Provença, região da Gália, agora na França, São Cipriano , bispo, discípulo de São Cesário de Arles, que defendeu em vários sínodos a verdadeira fé sobre a graça, ensinando que ninguém pode por si só alcançar as realidades divinas, se antes não é chamado pela graça de Deus.",(† d. 543)
2024-10-03,"Na Saxónia, território da actual Alemanha, os santos mártires de nome Evaldo , um chamado Negro e o outro Branco , ambos presbíteros naturais da Inglaterra, que, seguindo o exemplo de São Vilibrordo e seus companheiros, partiram para evangelizar os Saxões; e tendo começado a anunciar-lhes Cristo, foram presos pelos pagãos e padeceram o martírio.",(† 695)
2024-10-03,"No mosteiro de Metten, na Baviera, actualmente na Alemanha, o Beato Utão , fundador e primeiro abade.",(† 802)
2024-10-03,"No território de Namur, na Lotaríngia, na actual Bélgica, São Gerardo , primeiro abade do mosteiro de Brogne, por ele mesmo fundado, que se empenhou pela renovação da disciplina monástica na Flandres e na Lotaríngia e reconduziu muitos cenóbios à originária observância da regra.",(† 959)
2024-10-03,"Em Chur, no território dos Helvécios, hoje na Suíça, o Beato Adalgoto , bispo, discípulo de São Bernardo em Claraval, que foi admirável exemplo de observância monástica.",(† 1160)
2024-10-03,"Nas margens do rio Uruaçu, próximo de Natal, cidade do Brasil, os beatos Ambrósio Francisco Ferro , presbítero, e seus companheiros [1] , mártires, que foram vítimas da opressão desencadeada contra a fé católica. [1] São estes os seus nomes: António Baracho, António Vilela Cid, António Vilela Júnior e sua filha, Diogo Pereira, Manuel Rodrigues Moura e sua esposa, filha de Francisco Dias Júnior, Francisco de Bastos, Francisco Mendes Pereira, João da Silveira, João Lostau Navarro, João Martins e sete jovens, José do Porto, Mateus Moreira, Simão Correia, Estêvão Machado de Miranda e duas filhas suas, Vicente de Sousa Pereira.",(† 1645)
2024-10-03,"Em Madrid, na Espanha, o Beato Crescêncio Garcia Pobo , presbítero da Congregação dos Terciários Capuchinhos de Nossa Senhora das Dores e mártir, que, durante a perseguição contra a fé, derramou o seu sangue por Cristo.",(† 1936)
2024-10-03,"Em Barcelona, também na Espanha, o Beato Eufrosino Maria (José Luís Raga Nadal), religioso da Ordem dos Carmelitas e mártir, que foi assassinado na mesma perseguição contra a Igreja.",(† 1936)
2024-10-04,"Memória de São Francisco , que, depois de uma vida despreocupada, se converteu à vida evangélica em Assis, na Úmbria, região da Itália, encontrando Jesus Cristo especialmente nos pobres e tornando-se ele mesmo pobre ao serviço dos necessitados. Reuniu em comunidade consigo os Frades Menores, pregou o amor de Deus a todos nas suas caminhadas, inclusivamente na peregrinação à Terra Santa, mostrando com as suas palavras e atitudes o desejo de seguir a Cristo, e quis morrer deitado sobre a terra nua.",(† 1226)
2024-10-04,"Em Bolonha, hoje na Emília-Romanha, também região da Itália, São Petrónio , bispo, que passou das responsabilidades políticas ao ministério sacerdotal e ilustrou com os seus escritos e o seu exemplo a natureza do ministério episcopal.",(† c. 450)
2024-10-04,"No território da Gália Turonense, na hodierna França, São Quintino , mártir.",(† s. VI)
2024-10-04,"Em Paris, na Gália, hoje na França, Santa Áurea , abadessa, designada por Santo Elígio para presidir ao mosteiro que ele tinha fundado dentro da cidade segundo a regra de São Columbano, no qual tinha reunido trezentas virgens.",(† 856)
2024-10-04,"Em New Orleans, na Luisiana, nos Estados Unidos da América do Norte, o Beato Francisco Xavier Seelos , presbítero da Congregação do Santíssimo Redentor, oriundo da Baviera, que atendeu com grande solicitude às necessidades das crianças, dos jovens e dos imigrantes.",(† 1867)
2024-10-04,"Em Xaraco, povoação da província de Valência, na Espanha, o Beato Henrique Morant Pellicer , presbítero e mártir, que consumou o combate pela fé durante a perseguição religiosa.",(† 1936)
2024-10-04,"Perto de Gandia, na mesma província de Valência, o Beato José Canet Giner , presbítero e mártir, que, pela sua fidelidade a Cristo, mereceu ser associado ao sacrifício do Salvador.",(† 1936)
2024-10-04,"Em Bellrreguart, também na província de Valência, o Beato Alfredo Pellicer Muñoz (Jaime), religioso da Ordem dos Frades Menores e mártir, que, na mesma perseguição, confirmou a sua fé em Cristo até alcançar a palma da vitória.",(† 1936)
2024-10-05,"Em Cracóvia, na Polónia, Santa Maria Faustina Kowalska (Helena Kowalska), virgem das Irmãs de Nossa Senhora da Misericórdia, ardentemente solícita em anunciar o mistério da divina misericórdia.",(† 1938)
2024-10-05,"Em Tréveris, na Gália Bélgica, em território da actual Alemanha, a comemoração dos santos mártires, que receberam a palma do martírio, segundo a tradição, durante a perseguição no tempo do imperador Diocleciano.",(† s. IV)
2024-10-05,"Em Córico, na Cilícia, hoje Gorgos, na Turquia, Santa Caritina , mártir.",(† s. IV)
2024-10-05,"Comemoração de Santa Mamlaca , virgem e mártir, que, sendo natural da região de Bet Garmay, se trasladou para a Pérsia, onde foi condenada à morte pelo rei Sapor II.",(† c. 343)
2024-10-05,"Em Valence, no território da Gália Vienense, na hodierna França, Santo Apolinário , bispo, irmão de Santo Avito e homem cheio de fervor pela justiça e honestidade, que reconstituiu a fortaleza e o esplendor da religião cristã nesta sede episcopal de Valence, durante longo tempo desprovida de pastor.",(† c. 520)
2024-10-05,"Comemoração de São Plácido , monge, que desde a adolescência foi discípulo caríssimo de São Bento.",(† s. VI)
2024-10-05,"Em Nevers, na Nêustria, hoje na França, São Jerónimo , bispo, que engrandeceu a sua Igreja com a sua munificência e solicitude pastoral.",(† 816)
2024-10-05,"Em Paderborn, na Saxónia, território da actual Alemanha, São Meinulfo , diácono, que construiu e engrandeceu o mosteiro de Böddeken, onde estabeleceu uma comunidade de virgens consagradas.",(† c. 857)
2024-10-05,"Em Leão, na Espanha, a comemoração de São Froilão , bispo, que, chamado da vida eremítica ao ministério episcopal, evangelizou as regiões da Espanha libertas do domínio dos Mouros e se dedicou diligentemente à propagação da vida monástica e à beneficência para com os pobres.",(† 905)
2024-10-05,"Em Zamora, também na Espanha, a comemoração de Santo Atilano , bispo, procedente da vida monástica, que foi o principal companheiro de São Froilão na obra de reconduzir a Cristo as regiões devastadas pelos Mouros.",(† 1009)
2024-10-05,"Em Florença, na Etrúria, hoje na Toscana, região da Itália, o Beato Pedro de Ímola , cavaleiro da Ordem de São João de Jerusalém, que se distinguiu pela sua caridade na assistência aos enfermos.",(† 1320)
2024-10-05,"Em Beaulieu, no território de Cahors, na França, a comemoração de Santa Flora , virgem da Ordem de São João de Jerusalém, que se dedicou à assistência dos enfermos pobres num hospital e teve dons místicos de participação na Paixão de Cristo.",(† 1347)
2024-10-05,"Em Córi, no Lácio, região da Itália, o Beato Santo , presbítero da Ordem dos Eremitas de Santo Agostinho, a quem seguiam multidões quando pregava a palavra de Deus.",(† 1392)
2024-10-05,"Em Nuremberga, na Baviera, região da Alemanha, o Beato Raimundo de Cápua , presbítero da Ordem dos Pregadores, que foi prudente conselheiro espiritual de Santa Catarina de Sena, da qual compôs uma memória biográfica.",(† 1399)
2024-10-05,"Em Vigévano, na Lombardia, região da Itália, o Beato Mateus Carréri (João Francisco Carréri), presbítero da Ordem dos Pregadores, que teve no seu tempo enorme êxito como incisivo e eloquente pregador da palavra de Deus.",(† 1470)
2024-10-05,"Em Londres, na Inglaterra, os beatos mártires Guilherme Hartley e João Hewett , presbíteros, e Roberto Sutton , que, pela sua constância na fidelidade à Igreja católica, no reinado de Isabel I foram enforcados em diversos lugares perto da cidade.",(† 1588)
2024-10-05,"Em Mindelstetten, povoação do território de Ratisbona, na Alemanha, Santa Ana Schaffer , virgem, que, aos dezanove anos, quando prestava serviço como doméstica, se queimou com água a ferver e, apesar do agravamento do seu estado de saúde, viveu depois com ânimo sereno em espírito de pobreza e oração, oferecendo a cruz da sua dor pela salvação das almas.",(† 1925)
2024-10-05,"Em Pompeia, perto de Nápoles, na Itália, o Beato Bartolomeu Longo , advogado, que, solícito pelo culto mariano e pela formação cristã dos camponeses e das crianças, fundou o Santuário do Rosário de Pompeia e também a Congregação das Irmãs do Santo Rosário, com a fervorosa ajuda da sua piedosa esposa.",(† 1926)
2024-10-05,"Em Tepatitlan, localidade do México, São Tranquilino Ubiarco , presbítero e mártir, que, durante a perseguição contra a Igreja, continuou ininterruptamente o seu ministério pastoral; por isso, suspenso de uma árvore, consumou o seu glorioso martírio.",(† 1928)
2024-10-05,"Em Plonkowo, povoação também da Polónia, o Beato Mariano Skrzypczak , presbítero e mártir, que, durante a ocupação da Polónia por um regime hostil a Deus, fuzilado diante da igreja do lugar, recebeu pela sua fé inquebrantável a palma do martírio.",(† 1939)
2024-10-05,"Em Rímini, nas Marcas, região da Itália, o Beato Alberto Marvelli .",(† 1946)
2024-10-06,"São Bruno , presbítero, que, oriundo de Colónia, na Lotaríngia, em território da actual Alemanha, ensinou ciências eclesiásticas na França; mas, aspirando à vida solitária, instalou-se com alguns discípulos no isolado vale de Cartuxa, nos Alpes, onde deu origem a uma Ordem que concilia a solidão eremítica com a forma de vida cenobítica. Chamado a Roma pelo papa Urbano II, para o ajudar nos difíceis problemas da Igreja, conseguiu contudo passar os últimos anos da sua vida num ermo próximo do mosteiro de La Torre, na Calábria.",(† 1101)
2024-10-06,"Em Laodiceia, na Frígia, na actual Turquia, São Ságar , bispo e mártir, que padeceu no tempo de Servílio Paulo, procônsul da Ásia.",(† c. 170)
2024-10-06,"Em Agen, na Aquitânia, actualmente na França, Santa Fé , mártir.",(† s. IV)
2024-10-06,"Em Sorrento, na Campânia, região da Itália, São Renato , bispo.",(† c. s. V)
2024-10-06,"Em Auxerre, na Nêustria, na hodierna França, São Romão , bispo.",(† c. 564)
2024-10-06,"Em Veneza, na Itália, a comemoração de São Magno , bispo, que, segundo a tradição, depois de os Lombardos terem ocupado a cidade de Oderzo, com a maior parte do seu povo se trasladou para a laguna véneta, onde fundou a nova cidade de Heracleia e construiu oito igrejas no lugar em que mais tarde se formou a cidade de Veneza.",(† c. 670)
2024-10-06,"Na Bretanha Menor, actualmente na França, Santo Ivo , diácono e monge, discípulo de São Cutberto, bispo de Lindisfarne, que atravessou o mar e foi habitar nesta região, entregue a vigílias e jejuns.",(† c. 704)
2024-10-06,"Em Akrotíri, na ilha de Creta, São João Xenos , que propagou nesta ilha a vida monástica.",(† s. XI)
2024-10-06,"Em Guéret, no território de Limoges, na Aquitânia, hoje na França, São Pardulfo , abade, ilustre pela santidade da sua vida, o qual, segundo a tradição, obrigou a sair do seu mosteiro os Sarracenos que retrocediam ante Carlos Martel.",(† 737)
2024-10-06,"Em Lambach, na Baviera, região da Alemanha, o passamento do Beato Adalbero , bispo de Würzburg, que, por defender a Sé Apostólica, suportou muitas tribulações por parte dos cismáticos e, expulso várias vezes da sua sede episcopal, passou os últimos anos da sua vida em paz no mosteiro de Lambach, por ele fundado.",(† 1090)
2024-10-06,"Na Cartuxa de Arvières por ele fundada, na Borgonha, região da França, Santo Artaldo , bispo de Belley, que, sendo monge com quase noventa anos, foi eleito bispo contra a sua vontade; mas renunciou dois anos depois, voltando à vida monástica, e viveu até à idade de cento e seis anos.",(† 1206)
2024-10-06,"Em Kioto, no Japão, os beatos João Hashimoto Tahyoe , sua esposa Tecla Hashimoto e seus filhos Catarina Hashimoto , Tomé Hashimoto , Francisco Hashimoto , Pedro Hashimoto e Luísa Hashimoto , e companheiros [1] mártires. [1] São estes os seus nomes: Tomé Kian, Tomé Ikegami; Lino Rihyoe, sua esposa Maria; Cosme Shizaburo e seu filho Francisco Shizaburo; António Dómi, Joaquim Ogawa; João Kyusaku, sua esposa Madalena e sua filha Regina; Tomé Koshima Shinshiro, sua esposa Maria; Gabriel; outra Maria e sua filha Mónica; Marta e seu filho Bento; outra Maria e seu filho Sisto; outra Mónica, Tomé Toemon e sua esposa Luzia; Rufina e sua filha Marta; outra Mónica, Manuel Kosaburo, Ana Kajiya e seu filho Tomé Kajya Yoemon; Águeda, Maria Chujó, Jerónimo Soroku e sua esposa Luzia; João Sakurai e sua filha Úrsula Sakurai; Mâncio Kyujiró, Luís Matagoro; Leão Kyusuke e sua esposa Marta; Mência e sua filha Luzia; Madalena, Diogo Tsuzu, Francisco e Maria.",(† 1619)
2024-10-06,"Em Nápoles, na Campânia, região da Itália, Santa Maria Francisca das Chagas de Nosso Senhor Jesus Cristo (Ana Maria Gallo), virgem da Terceira Ordem Secular de São Francisco, admirável pela paciência nas inúmeras e contínuas tribulações e adversidades, bem como pelas penitências e pelo amor de Deus e das almas.",(† 1791)
2024-10-06,"Num barco-prisão ancorado ao largo de Rochefort, na França, o Beato Francisco Hunot , presbítero e mártir, que, por causa da sua condição de sacerdote, durante a perseguição contra a Igreja foi encarcerado na sórdida galera, onde, afectado pela febre, entregou o espírito a Deus.",(† 1794)
2024-10-06,"Em Longueuil, localidade do Canadá, a Beata Maria Rosa (Eulália Melâni Durocher), virgem, fundadora da Congregação das Irmãs dos Santos Nomes de Jesus e Maria, para a formação cristã e humana da juventude feminina.",(† 1849)
2024-10-06,"Em An-Hoa, cidade do território do Anam, hoje no Vietnam, São Francisco Tran Van Trung , mártir, que, sendo soldado, resistiu energicamente às ordens de apostatar da fé cristã e por isso o imperador Tu Duc o mandou degolar.",(† 1858)
2024-10-06,"Em Kostrijk, na Bélgica, o Beato Isidoro de São José de Loor , religioso da Congregação da Paixão, que cumpriu santamente as funções que lhe foram encomendadas e, atingido por grave enfermidade, foi exemplo para os seus irmãos no modo de suportar as terríveis dores.",(† 1916)
2024-10-06,"Em Barruelo de Santullán, perto de Palência, na Espanha, o Beato Bernardo (Plácido Fábrega Juliá), religioso da Congregação dos Irmãos Maristas e mártir, que, oprimido pela violência dos inimigos da Igreja, foi ao encontro do Senhor.",(† 1934)
2024-10-07,"Memória de Nossa Senhora do Rosário , no dia em que, pela recitação do Rosário ou coroa mariana, se invoca o auxílio da Santa Mãe de Deus, meditando os mistérios de Cristo, tendo por guia aquela que esteve associada de modo singular à Encarnação, Paixão e Ressurreição do Filho de Deus.",
2024-10-07,"Em Cápua, na Campânia, região da Itália, São Marcelo , mártir.",(† s. III/IV)
2024-10-07,"Em Pádua, na Venécia, hoje no Véneto, região da Itália, Santa Justina , virgem e mártir.",(† s. III/IV)
2024-10-07,"Em Betsáloe, na Augusta Eufratésia, hoje na Síria, os santos Sérgio e Baco , mártires.",(† s. III/IV)
2024-10-07,"Em Roma, São Marcos , papa, que fundou o título «in Pallacínis», actual igreja de São Marcos, e mandou construir uma basílica no cemitério de Balbina, junto à Via Ardeatina, onde foi sepultado.",(† 336)
2024-10-07,"Em Bourges, na Aquitânia, hoje na França, Santo Augusto , presbítero e abade, que tinha as mãos e os pés anquilosados de modo que só se apoiava sobre os joelhos e os cotovelos; curado por intercessão de São Martinho, constituiu uma comunidade de monges e dedicou-se ininterruptamente à oração.",(† c. 560)
2024-10-07,"Em Saintes, também na Aquitânia, São Paládio , bispo, que erigiu uma basílica sobre o túmulo de Santo Eutrópio e fomentou na sua cidade episcopal o culto dos santos.",(† d. 596)
2024-10-07,"No mosteiro de Bellafuente, hoje Valparaíso, em Castela e Leão, região da Espanha, o Beato Martinho Cid , abade, que fundou este cenóbio e o agregou à Ordem Cisterciense.",(† 1152)
2024-10-07,"Em Arima, no Japão, os beatos mártires Adrião Takahashi Mondo e sua esposa Joana Takahashi ; Leão Hayashida Sukeemon , sua esposa Marta Hayashida e seus filhos Madalena Hayashida e Diogo Hayashida ; Leão Takedomi Han’emon e seu filho Paulo Takedomi Han’emon .",(† 1613)
2024-10-07,"Ao largo de Rochefort, na França, o Beato João Hunot , presbítero e mártir, que, por causa da sua condição de sacerdote, na Revolução Francesa foi encerrado num barco-prisão, onde consumou o testemunho da sua fidelidade a Deus.",(† 1794)
2024-10-07,"Em Pisa, na Itália, o Beato José Toniolo , pai de família e cooperador salesiano.",(† 1918)
2024-10-07,"Em Benaguacil, localidade da província de Valência, na Espanha, o Beato José Llosá Balaguer , religioso dos Terciários Capuchinhos de Nossa Senhora das Dores e mártir, que sofreu o martírio na perseguição contra a fé.",(† 1936)
2024-10-07,"Em Sasello, perto de Savona, cidade da Itália, a Beata Clara Badano (Clara “Luz”), jovem do Movimento dos Focolares.",(† 1990)
2024-10-08,"Em Antioquia, na Síria, hoje Antakya, na Turquia, Santa Pelágia , virgem e mártir, que São João Crisóstomo exalta com grandes louvores.",(† c. 302)
2024-10-08,"Comemoração de Santa Reparata , que é venerada em muitos lugares como virgem e mártir.",(† c. s. IV)
2024-10-08,"Em Como, na Ligúria, hoje na Lombardia, região da Itália, São Félix , bispo, que, ordenado por Santo Ambrósio de Milão, foi o primeiro bispo desta cidade.",(† s. IV f.)
2024-10-08,"Em Ruão, na Gália Lionense, actualmente na França, Santo Evódio , bispo.",(† s. V)
2024-10-08,"Em Denain, no Hainaut, também na actual França, Santa Ragenfreda , abadessa, que com os seus bens fundou neste lugar um mosteiro, do qual foi digna abadessa.",(† s. VIII)
2024-10-08,"Em Génova, na Ligúria, região da Itália, Santo Hugo , religioso, que, depois de ter prestado o serviço militar durante longo tempo na Terra Santa, foi designado para reger a Comenda da Ordem de São João de Jerusalém nesta cidade e se distinguiu pela sua bondade e caridade para com os pobres.",(† a. 1233)
2024-10-08,"Em Londres, na Inglaterra, os beatos João Adams , Roberto Dibdale e João Lowe , presbíteros e mártires, que, no reinado de Isabel I, por terem exercido o ministério sacerdotal para o povo católico, foram condenados à morte e, depois de sofrerem atrozes tormentos em Tyburn, alcançaram o reino celeste.",(† 1586)
2024-10-08,"No cemitério de Montcada, na Catalunha, região da Espanha, os beatos Laurentino (Mariano Alonso Fuentes), religioso da Congregação dos Irmãos Maristas e companheiros [1] , mártires, que, durante a perseguição contra a fé, pelo seu inquebrantável testemunho de Cristo alcançaram vitoriosamente o reino celeste. [1] São estes os seus nomes: Alberto Maria (Nestor Vivar Valdivieso), Ângelo André (Lúcio Izquierdo López), Anselmo (Aniceto Falgueras Casellas), Antolín Roig Alibau (António), Epifânio (Fernando Suñer Estrach), Carlos Rafael (Carlos Bregaret Pujol), Dionísio Martinho (José César Mercadal), Félix Leão (Félix Ayúcar Eraso), Filipe José (Firmino Latienda Azpilcueta), Fortunato André (Fortunato Ruiz Peña), Frumêncio (Júlio Garcia Galarza), Gabriel Eduardo (Segismundo Hidalgo Martínez), Gaudêncio (João Tubau Perelló), Gil Filipe (Filipe Ruiz Peña), Hermógenes (António Badia Andalé), Isaías Maria (Vitoriano Martínez Martin), Ismael (Nicolau Ran Goñi), Jaime Raimundo (Jaime Morella Bruguera), João Crisóstomo (João Pelfort Planell), João de Mata (Jesus Menchón Franco), José Carmelo (Gregório Faci Molins), José Frederico (Nicolau Pereda Revuelta), Laureano Carlos (Pedro Sitjes Puig), Leónides (Jerónimo Messegué Ribera), Leopoldo José (Florentino Redondo Insausti), Licarião (Ângelo Roba Osorno), Lino Fernando (Vítor Guriérrez Gómez), Martiniano (Isidro Serrano Pabón), Miguel Ireneu (Leocádio Rodríguez Nieto), Porfírio (Leôncio Pérez Gómez), Prisciliano (José Mir Pons), Raimundo Alberto (Feliciano Ayúcar Eraso), Sílvio (Vitoriano Gómez Gutiérrez), Santos (Santos Escudero Miguel), Teódulo (Lúcio Zudaire Aramendia), Tiago (Serafim Zugaldia Lacruz), Tiago Maria (Tiago Sainz Martínez), Vírgílio (Trifão Nicásio Lacunza Unzu), Víto José (Vito José Elda Arruti), Vítor Conrado (José Ambrós Dejuán), Vítorino José (José Blanch Roca), Vívêncio (João Nuñes Casado), Vulfrano (Raimundo Mill Arán), todos religiosos da Congregação dos Irmãos Maristas.",(† 1936)
2024-10-09,"São Dinis , bispo, e companheiros, mártires. Segundo a tradição, São Dinis, enviado pelo Pontífice Romano à Gália, foi o primeiro bispo de Paris e, juntamente com o presbítero Rústico e o diácono Eleutério , sofreu o martírio nos arredores desta cidade.",(† s. III)
2024-10-09,"São João Leonardo , presbítero, que, em Luca, na Etrúria, hoje na Toscana, região da Itália, deixou a profissão de farmacêutico para se tornar sacerdote e, com a finalidade de promover o ensino da doutrina cristã às crianças, restaurar a vida apostólica do clero e propagar em toda a parte a fé cristã, fundou a Ordem dos Clérigos Regrantes, mais tarde designada da Mãe de Deus, tendo sofrido por isso muitas tribulações. Também deu início ao Colégio de Propaganda Fídei em Roma, onde, esgotado pelo peso de tantos trabalhos, descansou piedosamente no Senhor.",(† 1609)
2024-10-09,"Comemoração de Santo Abraão , patriarca e pai de todos os crentes, que, chamado por Deus, saiu da sua pátria, a cidade de Ur dos Caldeus, e se pôs a caminho da terra prometida por Deus a ele e à sua descendência. Manifestou toda a sua fé em Deus, esperando contra toda a esperança, quando não recusou oferecer em sacrifício o seu único filho Isaac, que o Senhor lhe tinha dado, quando ele já era velho e estéril a sua esposa Sara.",
2024-10-09,"Em Laodiceia, hoje Litaquia, na Síria, a paixão dos santos Diodoro , Diomedes e Dídimo .",(† data inc.)
2024-10-09,"Em Fidenza, na província de Parma, junto à Via Cláudia, na Itália, São Donino , mártir.",(† s. IV in.)
2024-10-09,"Em Antioquia, na Síria, hoje Antakya, na Turquia, a comemoração de Santa Públia , que, depois da morte do esposo, entrou num mosteiro e, à passagem do imperador Juliano o Apóstata, cantando com as suas companheiras virgens as palavras do salmo «Os ídolos dos gentios são ouro e prata» e «Sejam como eles os que os fazem», por ordem do imperador foi esbofeteada e asperamente repreendida.",(† c. s. IV)
2024-10-09,"No território de Bigorre, nas encostas dos montes Pireneus, na hodierna França, São Sabino , eremita, que ilustrou a vida monástica na Aquitânia.",(† s. V)
2024-10-09,"Em Città di Castello, na Úmbria, região da Itália, São Donino , eremita.",(† 610)
2024-10-09,"No território do Hainaut, na Austrásia, na actual França, São Gisleno , que viveu como monge numa cela por ele mesmo construída.",(† c. 681-685)
2024-10-09,"No mosteiro de Montecassino, no Lácio, região da Itália, São Deusdédit ou Deusdado , abade, que foi recluído no cárcere pelo tirano Sicardo, onde, consumido pela fome e pelos tormentos, entregou o seu espírito a Deus.",(† 834)
2024-10-09,"No mosteiro de Brevnov, na Boémia, na Chéquia, o sepultamento de São Guntero , eremita, que, abandonando os bens da terra, abraçou a vida monástica e depois se retirou para a solidão dos bosques situados entre a Baviera e a Boémia, onde viveu e morreu separado dos homens e intensamente unido a Deus.",(† 1045)
2024-10-09,"No mosteiro de Montsalvy, na França, São Bernardo de Rodez , abade dos Cónegos Regrantes deste cenóbio.",(† 1110)
2024-10-09,"Em Valência, na Espanha, São Luís Beltrão , presbítero da Ordem dos Pregadores, que na América do Sul pregou o Evangelho de Cristo a vários povos indígenas e os defendeu dos opressores.",(† 1581)
2024-10-09,"Em Birmigham, na Inglaterra, São João Henrique Newman , presbítero anglicano, que pelos seus estudos da história da fé reconheceu que as raízes do cristianismo estão na Igreja Católica, à qual, depois da sua conversão, serviu como presbítero e posteriormente como Cardeal.",(† 1890)
2024-10-09,"Em Turon, localidade das Astúrias, região da Espanha, os santos mártires Inocêncio da Imaculada (Manuel Canoura Arnau), presbítero da Congregação da Paixão, e oito companheiros [1] , da Congregação dos Irmãos das Escolas Cristãs, que, durante a revolução, em ódio à fé foram assassinados sem prévio julgamento e assim alcançaram a vitória suprema. [1] São estes os seus nomes: Cirilo Beltrão (José Sanz Tejidor), Marciano José (Filomeno López López), Vitoriano Pio (Cláudio Barnabé Cano), Julião Alfredo (Vilfrido Fernández Zapico), Benjamim Julião (Vicente Alonso Andrés), Augusto André (Romão Martín Fernández), Bento de Jesus (Heitor Valdivieso Sáez) e Aniceto Adolfo (Manuel Seco Gutiérrez).",(† 1934)
2024-10-10,"Comemoração de São Pinito , bispo de Cnossos, na ilha de Creta, que, no tempo dos imperadores Marco Aurélio Vero e Lúcio Cómodo, se distinguiu pelos seus escritos sobre a fé e sua intensa solicitude pelo progresso espiritual do rebanho que lhe foi confiado.",(† c. 180)
2024-10-10,"Em Nicomédia, na Bitínia, hoje Izmit, na Turquia, os santos Eulâmpio e sua irmã Eulâmpia , mártires, durante a perseguição do imperador Diocleciano.",(† s. IV)
2024-10-10,"Em Colónia, na Germânia, na actual Alemanha, os santos Gereão e companheiros , mártires, que, para defender a verdadeira piedade, corajosamente ofereceram o seu pescoço à espada.",(† s. IV)
2024-10-10,"Em Birten, também no território de Colónia, na actual Alemanha, os santos Vítor e Maloso , mártires.",(† c. s. IV)
2024-10-10,"Em Bonn, hoje também na Alemanha, os santos Cássio e Florêncio , mártires.",(† c. s. IV)
2024-10-10,"Em Nantes, na Gália Lionense, actualmente na França, São Claro , venerado como primeiro bispo desta cidade.",(† s. IV)
2024-10-10,"Em Populónia, na Etrúria, hoje na Toscana, região da Itália, São Cerbónio , bispo, que, segundo o testemunho do papa São Gregório Magno, quando os Lombardos invadiram esta região, se refugiou na ilha de Elba, onde deu muitas provas da sua grande virtude.",(† c. 575)
